"Network","ParkCode","ShortName","LongName","SiteCode","SiteName","Lat","Long","Type","CharacteristicName","DisplayName","DataName","Category","CategoryDisplay","Units","LowerPoint","UpperPoint","DataType","LowerDescription","UpperDescription","AssessmentDetails"
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","K_ueqL","Potassium","K_ueqL","other_chem","K_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","Mg_ueqL","Magnesium","Mg_ueqL","other_chem","Mg_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","Na_ueqL","Sodium","Na_ueqL","other_chem","Na_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","NH4_mgL","Ammonium","NH4_mgL","other_chem","NH4_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_WHOL","Witch Hole Pond",44.4000095050199,-68.2429494309629,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ABIN","Aunt Betty Pond Inlet",44.365021,-68.27243,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","Ca_ueqL","Calcium","Ca_ueqL","other_chem","Ca_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","K_ueqL","Potassium","K_ueqL","other_chem","K_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","Mg_ueqL","Magnesium","Mg_ueqL","other_chem","Mg_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","Na_ueqL","Sodium","Na_ueqL","other_chem","Na_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","NH4_mgL","Ammonium","NH4_mgL","other_chem","NH4_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LONG","Long Pond (MDI)",44.3275187293446,-68.3633331641724,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","Ca_ueqL","Calcium","Ca_ueqL","other_chem","Ca_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","K_ueqL","Potassium","K_ueqL","other_chem","K_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","Mg_ueqL","Magnesium","Mg_ueqL","other_chem","Mg_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","Na_ueqL","Sodium","Na_ueqL","other_chem","Na_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","NH4_mgL","Ammonium","NH4_mgL","other_chem","NH4_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_ECHO","Echo Lake",44.3270196938847,-68.3377142299719,"Lake","PenetrationRatio","Light Penetration Ratio","PenetrationRatio","physical","PenetrationRatio","percent",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_LVYB","Lurvey Brook",44.278832,-68.357781,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_HODG","Hodgdon Pond",44.3222228466499,-68.3978042583551,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
